medarb. initialer;jobnr;aktivitetsnavn;timer;dato (dd-mm-yyyy);kommentar
17-04-2012;208;7;;Timer;
18-04-2012;208;5,25;;Timer;
19-04-2012;208;6;;Timer;
17-04-2012;208;1,5;;Timer;
18-04-2012;208;1,5;;Timer;
19-04-2012;208;1;;Timer;
20-04-2012;208;0,75;;Timer;
20-04-2012;208;5,25;;Timer;
22-04-2012;208;0,5;;Timer;
23-04-2012;208;2,3;Bogmærker - første kontakt og billeder;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;3;"møde Morten Larsen
Landsdækkende historie";Timer;
23-04-2012;208;4;"Politiken historie
Havets Dag";Timer;
20-04-2012;208;3;;Timer;
20-04-2012;208;0,5;;Timer;
20-04-2012;208;1;;Timer;
20-04-2012;208;3;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;1,5;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;2;;Timer;
20-04-2012;208;1;;Timer;
20-04-2012;208;2;;Timer;
20-04-2012;208;3;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;1;Tjek af nyt skema fra SK og hjælp til MB;Timer;
23-04-2012;208;5;Regnskaber fra GM. Igang med rttelse af Cashew Cacao;Timer;
23-04-2012;208;7;;Timer;
24-04-2012;208;6,5;;Timer;
25-04-2012;208;6,5;;Timer;
23-04-2012;208;2,5;;Timer;
23-04-2012;208;4;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;7,3;Udviklingsmøde;Timer;
23-04-2012;208;2;Ledelse;Timer;
23-04-2012;208;3;Gittes indlæg til Kristeligt Dagblad - Guyana og klima;Timer;
23-04-2012;208;7;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;0,5;;Timer;
24-04-2012;208;2,5;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;0,5;;Timer;
24-04-2012;208;1,25;;Timer;
24-04-2012;208;0,5;;Timer;
24-04-2012;208;1,5;;Timer;
24-04-2012;208;2;"Møde med John og diverse hjælp
Nyt felt til rejse/overtid";Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;1;;Timer;
18-04-2012;208;2;Møde med Søren R-I og tjekliste for virkomhedssmaarbejde (1t) og telefonmøde med Lasse Gustavsson (1t);Timer;
19-04-2012;208;1;Forberede bestyrelsesmøde mv.;Timer;
20-04-2012;208;1,5;Forberedelse af LG-seminar + personalesag;Timer;
19-04-2012;208;0,5;Concord EU fisk --> Tlf.møde med Mette B om hendes møde i Bruxelles;Timer;
18-04-2012;208;1;Diverse mails;Timer;
19-04-2012;208;0,5;Bl.a. sælsagen;Timer;
18-04-2012;208;5;TV2 News, klimafinansieringspapir fra 92-gruppen + et hav af mails;Timer;
19-04-2012;208;1;CEM pressekonference, Rio+20 møder mm.;Timer;
18-04-2012;208;2;Høringssvar -> ny ulandsstrategi;Timer;
23-04-2012;208;9;LG-seminar + diverse mails;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;4,5;;Timer;
23-04-2012;208;2;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;3;;Timer;
23-04-2012;208;1,3;;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;4;;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;1,3;;Timer;
24-04-2012;208;1,5;;Timer;
24-04-2012;208;0,5;;Timer;
20-04-2012;208;1;;Timer;
17-04-2012;208;4;;Timer;
18-04-2012;208;5,3;;Timer;
20-04-2012;208;5,3;;Timer;
17-04-2012;208;3,3;;Timer;
19-04-2012;208;4;;Timer;
19-04-2012;208;4,3;;Timer;
22-04-2012;208;6;;Timer;
22-04-2012;208;2;;Timer;
24-04-2012;208;4;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;1,5;;Timer;
23-04-2012;208;2;;Timer;
23-04-2012;208;2,5;;Timer;
24-04-2012;208;2,5;;Timer;
23-04-2012;208;1;;Timer;
24-04-2012;208;1;;Timer;
23-04-2012;208;1;;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;1;;Timer;
23-04-2012;208;0,5;;Timer;
24-04-2012;208;6,3;;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;4,3;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;1;;Timer;
25-04-2012;208;1;;Timer;
24-04-2012;208;0,5;;Timer;
24-04-2012;208;2;;Timer;
25-04-2012;208;1;;Timer;
25-04-2012;208;1;;Timer;
24-04-2012;208;2;;Timer;
25-04-2012;208;1;;Timer;
24-04-2012;208;2;;Timer;
25-04-2012;208;2;;Timer;
24-04-2012;208;0,5;;Timer;
25-04-2012;208;1;;Timer;
24-04-2012;208;0,5;;Timer;
25-04-2012;208;0,5;;Timer;
24-04-2012;208;1,5;;Timer;
25-04-2012;208;1,5;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;2;;Timer;
24-04-2012;208;4,5;;Timer;
10-04-2012;208;7,5;;Timer;
23-04-2012;208;6;"12/13
";Timer;
24-04-2012;208;6;13-dec;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;1;;Timer;
25-04-2012;208;2;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;1,5;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;2;;Timer;
25-04-2012;208;2;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;2;;Timer;
25-04-2012;208;1;;Timer;
25-04-2012;208;3;;Timer;
25-04-2012;208;1;;Timer;
25-04-2012;208;0,3;;Timer;
25-04-2012;208;3;;Timer;
25-04-2012;208;3;;Timer;
25-04-2012;208;2,5;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;0,5;;Timer;
25-04-2012;208;7,5;;Timer;
25-04-2012;208;1;;Timer;
25-04-2012;208;2;;Timer;
25-04-2012;208;4;;Timer;
25-04-2012;208;3,5;"opfølgning på pm 
nye flaskegaver";Timer;
24-04-2012;208;2;"havets dag møde
havets dag his";Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;4,5;DB artikel assistance;Timer;
25-04-2012;208;3;"havets dag his
Karsten Dahl ";Timer;
25-04-2012;208;1;biodiv dag his - JP;Timer;
21-04-2012;208;15;;Timer;
22-04-2012;208;8,5;;Timer;
23-04-2012;208;1;;Timer;
25-04-2012;208;5;;Timer;
25-04-2012;208;1,5;;Timer;
25-04-2012;208;3;;Timer;
25-04-2012;208;1;;Timer;
25-04-2012;208;3,5;;Timer;
25-04-2012;208;1,5;en halv time brugt på opsætning af data;Timer;
26-04-2012;208;3;;Timer;
26-04-2012;208;1;;Timer;
26-04-2012;208;4;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;2;;Timer;
26-04-2012;208;0,5;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
26-04-2012;208;1;;Timer;
24-04-2012;208;4;Ugentligt møde med Gitte S, møde med Ole M og Michael S om projekter;Timer;
24-04-2012;208;1;Møde m. Torben Hansen, marin biodiv. + EU fiskeripolitik;Timer;
24-04-2012;208;1;Møde m. Mette F;Timer;
24-04-2012;208;1,5;0,5 = Møde m. Torben Hansen;Timer;
24-04-2012;208;1;;Timer;
24-04-2012;208;0,5;Regnskov, møde m. Torben Hansen;Timer;
26-04-2012;208;1;;Timer;
26-04-2012;208;0,5;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;3;;Timer;
26-04-2012;208;1;;Timer;
24-04-2012;208;5;;Timer;
25-04-2012;208;4;;Timer;
26-04-2012;208;3;;Timer;
24-04-2012;208;1,3;;Timer;
25-04-2012;208;3;;Timer;
26-04-2012;208;3;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;4;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;2,3;;Timer;
26-04-2012;208;2;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;1;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;1;;Timer;
26-04-2012;208;0,5;;Timer;
26-04-2012;208;2,5;;Timer;
26-04-2012;208;0,25;;Timer;
26-04-2012;208;0,5;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;3,75;Betternow ;Timer;
26-04-2012;208;0,3;Indhentning af tilbud restaurant FU HAU - til os selv  - tror jeg;Timer;
26-04-2012;208;1,5;Lasse Gustavsson;Timer;
23-04-2012;208;4;;Timer;
24-04-2012;208;1;;Timer;
25-04-2012;208;6,5;;Timer;
26-04-2012;208;8,5;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;3;;Timer;
24-04-2012;208;7;1000 pandaer & velgørenhedsknappen;Timer;
25-04-2012;208;1;;Timer;
20-04-2012;208;1;;Timer;
20-04-2012;208;0,5;;Timer;
19-04-2012;208;1;Facebook m. Charlotte Tina Annemette;Timer;
18-04-2012;208;6,5;;Timer;
19-04-2012;208;6,5;;Timer;
20-04-2012;208;5,5;;Timer;
18-04-2012;208;0,5;;Timer;
19-04-2012;208;0,5;;Timer;
20-04-2012;208;0,5;;Timer;
18-04-2012;208;0,5;;Timer;
19-04-2012;208;0,5;;Timer;
18-04-2012;208;1;;Timer;
19-04-2012;208;0,5;;Timer;
23-04-2012;208;2,75;;Timer;
24-04-2012;208;2;;Timer;
26-04-2012;208;6;;Timer;
23-04-2012;208;3,5;;Timer;
24-04-2012;208;4,25;;Timer;
25-04-2012;208;5,5;;Timer;
26-04-2012;208;3;;Timer;
23-04-2012;208;0,25;;Timer;
24-04-2012;208;0,75;;Timer;
26-04-2012;208;2,5;;Timer;
27-04-2012;208;0,25;;Timer;
23-04-2012;208;0,75;;Timer;
24-04-2012;208;1,75;;Timer;
23-04-2012;208;0,75;;Timer;
25-04-2012;208;0,5;;Timer;
26-04-2012;208;0,5;;Timer;
27-04-2012;208;1;;Timer;
23-04-2012;208;2,5;;Timer;
24-04-2012;208;1,25;;Timer;
25-04-2012;208;5,5;;Timer;
27-04-2012;208;2;;Timer;
27-04-2012;208;3;;Timer;
20-04-2012;208;1,5;;Timer;
20-04-2012;208;4,5;;Timer;
20-04-2012;208;1;;Timer;
23-04-2012;208;7,5;;Timer;
24-04-2012;208;7,5;;Timer;
25-04-2012;208;7,5;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;4;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
02-04-2012;208;7,5;;Timer;
03-04-2012;208;7,5;;Timer;
27-04-2012;208;0,5;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;1,5;;Timer;
04-04-2012;208;7,5;;Timer;
26-04-2012;208;0,5;;Timer;
27-04-2012;208;0,75;;Timer;
27-04-2012;208;2;Møde med Ole og Elisabeth om budget;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;4,25;;Timer;
27-04-2012;208;0,75;;Timer;
27-04-2012;208;0,5;;Timer;
24-04-2012;208;7;;Timer;
25-04-2012;208;6,5;;Timer;
27-04-2012;208;3,25;;Timer;
27-04-2012;208;5,25;;Timer;
26-04-2012;208;6,25;;Timer;
25-05-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;2,5;;Timer;
26-04-2012;208;2;;Timer;
26-04-2012;208;6;Bestyrelsesmøde;Timer;
27-04-2012;208;8;Ledelse + Kristeligt Dagblad mediekommentar;Timer;
25-04-2012;208;1;Havets Dag;Timer;
27-04-2012;208;1;Planlægning af Havets Dag;Timer;
24-04-2012;208;10;Kristeligt Dagblad indlæg - mediekommentator uge, bestyrelsesforberedelse + alm. ledelse;Timer;
25-04-2012;208;10;Kristeligt Dagblad indlæg - mediekommentator uge, bestyrelsesforberedelse + alm. ledelse;Timer;
26-04-2012;208;5;Kristeligt Dagblad indlæg - mediekommentator uge;Timer;
19-04-2012;208;10;Ledelse - evaluering med praktikanter, Facebook proces, LG udviklingsmøde, bestyrelsespræsentation etc.;Timer;
20-04-2012;208;8;Næste uges Kristelig Dagblad historier, morgenmøde, diverse ledelse;Timer;
20-04-2012;208;1;Arktis kronik;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;3;;Timer;
27-04-2012;208;2;;Timer;
27-04-2012;208;2;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;5,3;;Timer;
10-04-2012;208;6;KOM budget + KOM timebudget + LG møde;Timer;
11-04-2012;208;3;Møde med Anne-Marie Skov ifm næste bestyrelsesmøde + KOM budget gennemgang ;Timer;
12-04-2012;208;2;ledelsesberetning;Timer;
12-04-2012;208;1;40 års historier;Timer;
11-04-2012;208;2;Forberedelse Orbicon møde ifm. Havets Dag, WWF 40 års historier til Politiken, herunder havet;Timer;
12-04-2012;208;3;Besøg hos Orbicon i Roskilde ifm. Havets Dag ;Timer;
10-04-2012;208;1;Korrektur af LN;Timer;
11-04-2012;208;1;Korrektur af LN;Timer;
11-04-2012;208;2;Indsats om ålen;Timer;
11-04-2012;208;3;Ledelse, praktikantansøgning mv.;Timer;
12-04-2012;208;3;Ledelse;Timer;
13-04-2012;208;5;Diverse ting om formiddagen, herunder budget;Timer;
10-04-2012;208;1;;Timer;
10-04-2012;208;1;40 års historier;Timer;
30-04-2012;208;7,3;Lederuddannelse;Timer;
01-05-2012;208;7,3;Lederuddannelse;Timer;
02-05-2012;208;7,3;Lederuddannelse;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;2;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1,5;;Timer;
27-04-2012;208;0,5;;Timer;
27-04-2012;208;0,5;;Timer;
27-04-2012;208;0,5;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;2;;Timer;
27-04-2012;208;1,5;;Timer;
29-04-2012;208;6;;Timer;
27-04-2012;208;1,5;;Timer;
27-04-2012;208;0,5;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;3,5;;Timer;
28-04-2012;208;2;;Timer;
26-04-2012;208;0,5;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;0,5;;Timer;
27-04-2012;208;5;;Timer;
28-04-2012;208;2;;Timer;
27-04-2012;208;0,5;;Timer;
25-04-2012;208;1,5;;Timer;
25-04-2012;208;2,5;;Timer;
25-04-2012;208;2,5;;Timer;
25-04-2012;208;1,5;;Timer;
25-04-2012;208;0,5;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;2;;Timer;
26-04-2012;208;2;;Timer;
26-04-2012;208;1;;Timer;
26-04-2012;208;0,5;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;3,5;;Timer;
27-04-2012;208;1,5;;Timer;
27-04-2012;208;1;;Timer;
29-04-2012;208;1;;Timer;
29-04-2012;208;1;;Timer;
29-04-2012;208;1,5;;Timer;
29-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;3;;Timer;
27-04-2012;208;3;;Timer;
26-04-2012;208;4,3;;Timer;
26-04-2012;208;3;;Timer;
30-04-2012;208;365;;Timer;
30-04-2012;208;2,5;;Timer;
30-04-2012;208;2,5;;Timer;
30-04-2012;208;-2;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;2;;Timer;
30-04-2012;208;2;;Timer;
26-04-2012;208;1,5;;Timer;
26-04-2012;208;0,5;;Timer;
26-04-2012;208;1;;Timer;
26-04-2012;208;0,5;;Timer;
26-04-2012;208;2,5;;Timer;
26-04-2012;208;1,5;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;0,5;;Timer;
30-04-2012;208;0,5;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;0,5;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;2,8;;Timer;
30-04-2012;208;170;;Timer;
30-04-2012;208;0,3;;Timer;
30-04-2012;208;7;;Timer;
30-04-2012;208;4;;Timer;
30-04-2012;208;1,5;;Timer;
30-04-2012;208;2;;Timer;
30-04-2012;208;1,5;;Timer;
30-04-2012;208;0,5;;Timer;
30-04-2012;208;-31;;Timer;
27-04-2012;208;3;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;2;;Timer;
30-04-2012;208;0,5;;Timer;
30-04-2012;208;4;;Timer;
01-05-2012;208;8;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;3;;Timer;
25-04-2012;208;2;;Timer;
26-04-2012;208;2;;Timer;
16-04-2012;208;2;;Timer;
17-04-2012;208;2;;Timer;
18-04-2012;208;2;;Timer;
19-04-2012;208;2;;Timer;
20-04-2012;208;2;;Timer;
20-04-2012;208;5;;Timer;
21-04-2012;208;10;;Timer;
22-04-2012;208;10;;Timer;
16-04-2012;208;5;;Timer;
17-04-2012;208;5;;Timer;
18-04-2012;208;6;;Timer;
19-04-2012;208;6;;Timer;
27-04-2012;208;5;;Timer;
28-04-2012;208;10;;Timer;
29-04-2012;208;10;;Timer;
23-04-2012;208;2;;Timer;
24-04-2012;208;2;;Timer;
25-04-2012;208;2;;Timer;
26-04-2012;208;2;;Timer;
27-04-2012;208;2;;Timer;
23-04-2012;208;1;;Timer;
24-04-2012;208;1;;Timer;
25-04-2012;208;1;;Timer;
26-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
23-04-2012;208;2;;Timer;
24-04-2012;208;3;;Timer;
25-04-2012;208;2;;Timer;
26-04-2012;208;3;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;2;;Timer;
13-04-2012;208;1;;Timer;
12-04-2012;208;5;;Timer;
17-04-2012;208;1;;Timer;
19-04-2012;208;1,5;;Timer;
16-04-2012;208;2;;Timer;
17-04-2012;208;2,3;;Timer;
19-04-2012;208;2;;Timer;
30-04-2012;208;3;;Timer;
19-04-2012;208;2;;Timer;
16-04-2012;208;2;;Timer;
16-04-2012;208;3,3;;Timer;
19-04-2012;208;2,3;;Timer;
01-05-2012;208;0,5;;Timer;
01-05-2012;208;2;Bogmærker;Timer;
01-05-2012;208;3,5;;Timer;
30-04-2012;208;2;;Timer;
01-05-2012;208;2;;Timer;
30-04-2012;208;0,5;;Timer;
01-05-2012;208;0,75;;Timer;
30-04-2012;208;0,5;;Timer;
01-05-2012;208;0,5;;Timer;
28-04-2012;208;2;;Timer;
30-04-2012;208;3;;Timer;
30-04-2012;208;0,5;;Timer;
01-05-2012;208;3;;Timer;
01-05-2012;208;1;;Timer;
08-05-2012;208;2;;Timer;
01-05-2012;208;0,5;;Timer;
01-05-2012;208;0,5;;Timer;
01-05-2012;208;2;;Timer;
02-05-2012;208;2;;Timer;
03-05-2012;208;2;;Timer;
04-05-2012;208;2;;Timer;
17-04-2012;208;4;;Timer;
10-04-2012;208;7,3;;Timer;
27-04-2012;208;2;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;1;;Timer;
27-04-2012;208;2,5;;Timer;
27-04-2012;208;0,5;;Timer;
30-04-2012;208;7,3;;Timer;
01-05-2012;208;6,5;;Timer;
02-05-2012;208;7;;Timer;
03-05-2012;208;6,5;;Timer;
01-05-2012;208;1;;Timer;
01-05-2012;208;0,5;;Timer;
01-05-2012;208;0,75;;Timer;
10-05-2012;208;6,5;"Havets dag møde
Artikel om stenrev til Dagbladenes Bureau";Timer;
01-05-2012;208;0,5;;Timer;
01-05-2012;208;0,5;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;3;;Timer;
01-05-2012;208;1;;Timer;
01-05-2012;208;3,75;;Timer;
01-05-2012;208;4;;Timer;
01-05-2012;208;2,5;;Timer;
01-05-2012;208;4;;Timer;
01-05-2012;208;1,3;;Timer;
01-05-2012;208;1;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;1,5;;Timer;
01-05-2012;208;1,5;;Timer;
07-05-2012;208;7,5;;Timer;
08-05-2012;208;7,5;;Timer;
09-05-2012;208;7,5;;Timer;
01-05-2012;208;3;;Timer;
01-05-2012;208;2,3;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;3;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;1;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;1,5;;Timer;
01-05-2012;208;2,5;;Timer;
01-05-2012;208;1;;Timer;
08-05-2012;208;2;;Timer;
01-05-2012;208;1,5;;Timer;
04-04-2012;208;1;;Timer;
11-04-2012;208;2;;Timer;
11-04-2012;208;1;;Timer;
21-04-2012;208;5;;Timer;
24-04-2012;208;7;;Timer;
25-04-2012;208;7;;Timer;
27-04-2012;208;0,5;Dagsorden til uteammøde;Timer;
29-04-2012;208;1;læse og overveje forslag fra Elisabeht K om SD4C;Timer;
26-04-2012;208;8,5;Møde m. Søreb I, møder m. Lasse Gustavsson, bestyrelsesmøde;Timer;
28-04-2012;208;0,5;Mails;Timer;
29-04-2012;208;0,5;Læse oplæg fra Sascha N om det supplerende citizen science projekt til marin biodiversitet;Timer;
25-04-2012;208;1;Clean Office WWF DK møde;Timer;
27-04-2012;208;1;møde om Green Office/Danske Bank;Timer;
29-04-2012;208;0,5;Læse notat om grønne bilforsikringer i forbindelse m. Codan Green Team;Timer;
25-04-2012;208;1;Snak m. politiken vedr. sælsagen;Timer;
26-04-2012;208;1;Sælsagen;Timer;
27-04-2012;208;2;Telefonkonference m. IWC, sælsagen;Timer;
28-04-2012;208;0,5;Mails;Timer;
25-04-2012;208;7,5;Møder m. Dansk Energi. EDF og bæredygtighedsbanden;Timer;
27-04-2012;208;4;Møde m. Steen Gade, møde m. KEBMIN om Bonn mv.;Timer;
28-04-2012;208;1;Mails;Timer;
30-04-2012;208;4;møde m.Gitte S, referat fra bestyrelsesmøde, notat fra samtale d. 26/4, forberede LG møde mm.;Timer;
30-04-2012;208;0,5;Snak m. Sascha om projektoplæg;Timer;
30-04-2012;208;-5,5;læse notat fra Søren vedr. Codan Green Team notet om grønne bilforsikringer;Timer;
30-04-2012;208;-111;Sælsagen herunder møde m. KNAPK og koordinering m. Greenpeace;Timer;
30-04-2012;208;3;møde m. Rasmus Helveg, snakke m. Hanne, hjemmeside;Timer;
02-05-2012;208;1,5;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;0,5;;Timer;
26-04-2012;208;1,5;Lasse Gustafsson fra WWF International;Timer;
26-04-2012;208;6;WWF 40 DB artikel;Timer;
27-04-2012;208;9;WWF 40 år DB artikel;Timer;
01-05-2012;208;2;"Møde med Morten L og Mette F 
Opfølgning på Coop PM ";Timer;
01-05-2012;208;4;Politiken artikel;Timer;
01-05-2012;208;1,5;Havets dag;Timer;
30-04-2012;208;4;"WWF 40 artikel DB
";Timer;
30-04-2012;208;-138,3;Nye PM flaskegaver;Timer;
30-04-2012;208;2;Havets dag;Timer;
02-05-2012;208;2;Ny flaskegave PM;Timer;
02-05-2012;208;5;Havets dag;Timer;
02-05-2012;208;0,5;;Timer;
02-05-2012;208;0,5;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;4,5;;Timer;
02-05-2012;208;0,5;;Timer;
02-05-2012;208;8,5;;Timer;
22-04-2012;208;2;;Timer;
23-04-2012;208;9,5;;Timer;
24-04-2012;208;8;;Timer;
25-04-2012;208;7,5;;Timer;
26-04-2012;208;8;;Timer;
30-04-2012;208;8,5;;Timer;
07-05-2012;208;2;;Timer;
02-05-2012;208;5,3;;Timer;
02-05-2012;208;2;;Timer;
02-05-2012;208;2;Personalehåndbog;Timer;
02-05-2012;208;2,5;;Timer;
02-05-2012;208;2,5;;Timer;
10-04-2012;208;2;;Timer;
10-04-2012;208;1;;Timer;
10-04-2012;208;1;;Timer;
11-04-2012;208;2;;Timer;
11-04-2012;208;1;;Timer;
11-04-2012;208;1;;Timer;
11-04-2012;208;1;;Timer;
11-04-2012;208;2;;Timer;
12-04-2012;208;12;;Timer;
12-04-2012;208;1;;Timer;
12-04-2012;208;1;;Timer;
13-04-2012;208;1,5;;Timer;
13-04-2012;208;1,5;;Timer;
13-04-2012;208;1;;Timer;
13-04-2012;208;1;;Timer;
13-04-2012;208;1;;Timer;
14-04-2012;208;3;;Timer;
15-04-2012;208;5;;Timer;
14-04-2012;208;3;;Timer;
15-04-2012;208;1;;Timer;
13-04-2012;208;1;;Timer;
14-04-2012;208;3;;Timer;
15-04-2012;208;3;;Timer;
16-04-2012;208;2,5;;Timer;
17-04-2012;208;5;;Timer;
18-04-2012;208;4;;Timer;
19-04-2012;208;4;;Timer;
20-04-2012;208;3;;Timer;
16-04-2012;208;4;;Timer;
18-04-2012;208;4;;Timer;
19-04-2012;208;3;;Timer;
20-04-2012;208;3;;Timer;
16-04-2012;208;2,5;;Timer;
17-04-2012;208;5;;Timer;
18-04-2012;208;4;;Timer;
19-04-2012;208;4;;Timer;
20-04-2012;208;3;;Timer;
20-04-2012;208;1;;Timer;
21-04-2012;208;1;;Timer;
21-04-2012;208;1;;Timer;
21-04-2012;208;1;;Timer;
21-04-2012;208;2;;Timer;
22-04-2012;208;1;;Timer;
21-04-2012;208;2;;Timer;
22-04-2012;208;1;;Timer;
21-04-2012;208;1;;Timer;
22-04-2012;208;6;;Timer;
24-04-2012;208;4;;Timer;
23-04-2012;208;8;;Timer;
24-04-2012;208;5;;Timer;
23-04-2012;208;1;;Timer;
23-04-2012;208;1;;Timer;
25-04-2012;208;11;;Timer;
26-04-2012;208;11;;Timer;
27-04-2012;208;8;;Timer;
28-04-2012;208;4;;Timer;
29-04-2012;208;4;;Timer;
28-04-2012;208;2;;Timer;
29-04-2012;208;1;;Timer;
28-04-2012;208;2;;Timer;
29-04-2012;208;1;;Timer;
29-04-2012;208;1;;Timer;
30-04-2012;208;1;;Timer;
01-05-2012;208;2;;Timer;
30-04-2012;208;1;;Timer;
01-05-2012;208;2;;Timer;
30-04-2012;208;1;;Timer;
01-05-2012;208;2;;Timer;
01-05-2012;208;2;;Timer;
30-04-2012;208;2,5;;Timer;
30-04-2012;208;1;;Timer;
30-04-2012;208;1;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;2;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;1,5;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;1;;Timer;
02-05-2012;208;0,5;;Timer;
12-04-2012;208;2;;Timer;
13-04-2012;208;4;;Timer;
13-04-2012;208;3,3;;Timer;
12-04-2012;208;2;;Timer;
12-04-2012;208;2;;Timer;
16-04-2012;208;7,3;;Timer;
17-04-2012;208;3;;Timer;
17-04-2012;208;4,3;;Timer;
18-04-2012;208;7,3;;Timer;
19-04-2012;208;2;;Timer;
19-04-2012;208;2;;Timer;
26-04-2012;208;2;;Timer;
26-04-2012;208;3,3;;Timer;
27-04-2012;208;7,3;;Timer;
26-04-2012;208;2;Lasse Gustavsson ;Timer;
25-04-2012;208;7,3;;Timer;
24-04-2012;208;7,3;;Timer;
02-05-2012;208;3;ulandsmøde længere end forventet;Timer;
01-05-2012;208;4,3;;Timer;
01-05-2012;208;1;;Timer;
01-05-2012;208;2;;Timer;
